Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Product_Add_Suite,Chrome 73.0.3683.103,,2019-04-22 11:55:28,2019-04-22 11:56:24,56.081s,FAILED
,,,,,,
Test Cases/Add_Product/AddProductFields_verification,Chrome 73.0.3683.103,,2019-04-22 11:55:29,2019-04-22 11:56:12,43.499s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-04-22 11:55:29,2019-04-22 11:55:32,2.657s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-22 11:55:32,2019-04-22 11:55:47,14.624s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-22 11:55:47,2019-04-22 11:55:50,3.046s,PASSED
reusable.loginBugZillaUI.login,Chrome 73.0.3683.103,,2019-04-22 11:55:50,2019-04-22 11:55:50,0.865s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-22 11:55:50,2019-04-22 11:55:56,6.004s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/span_Dashboard), 0))",Chrome 73.0.3683.103,,2019-04-22 11:55:56,2019-04-22 11:55:59,2.414s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-22 11:55:59,2019-04-22 11:56:02,3.004s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Add Product/span_Add Product), 0))",Chrome 73.0.3683.103,,2019-04-22 11:56:02,2019-04-22 11:56:02,0.079s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:56:02,2019-04-22 11:56:02,0.034s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:56:02,2019-04-22 11:56:02,0.025s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:56:02,2019-04-22 11:56:02,0.023s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:56:02,2019-04-22 11:56:02,0.022s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:56:02,2019-04-22 11:56:02,0.035s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:56:02,2019-04-22 11:56:02,0.021s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:56:02,2019-04-22 11:56:02,0.027s,PASSED
