Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit_Product_Suite,Chrome 73.0.3683.103,,2019-05-02 14:10:30,2019-05-02 14:12:14,1m - 44.157s,PASSED
,,,,,,
Test Cases/Edit_Product/Edit_product_fields,Chrome 73.0.3683.103,,2019-05-02 14:10:31,2019-05-02 14:11:11,39.987s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-05-02 14:10:31,2019-05-02 14:10:34,2.863s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-05-02 14:10:34,2019-05-02 14:10:47,13.022s,PASSED
delay,Chrome 73.0.3683.103,,2019-05-02 14:10:47,2019-05-02 14:10:50,3.048s,PASSED
reusable.loginBugZillaUI.login,Chrome 73.0.3683.103,,2019-05-02 14:10:50,2019-05-02 14:10:51,0.926s,PASSED
delay,Chrome 73.0.3683.103,,2019-05-02 14:10:51,2019-05-02 14:10:57,6.004s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/span_Dashboard), 0))",Chrome 73.0.3683.103,,2019-05-02 14:10:57,2019-05-02 14:11:00,2.478s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-02 14:11:00,2019-05-02 14:11:01,1.701s,PASSED
reusable.editPage.selectProduct,Chrome 73.0.3683.103,,2019-05-02 14:11:01,2019-05-02 14:11:08,6.986s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-02 14:11:08,2019-05-02 14:11:08,0.057s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-02 14:11:08,2019-05-02 14:11:08,0.031s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-02 14:11:08,2019-05-02 14:11:08,0.041s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Edit Product/button_update_product))),Chrome 73.0.3683.103,,2019-05-02 14:11:08,2019-05-02 14:11:08,0.061s,PASSED
scrollToElement,Chrome 73.0.3683.103,,2019-05-02 14:11:08,2019-05-02 14:11:09,0.075s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-02 14:11:09,2019-05-02 14:11:09,0.030s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-02 14:11:09,2019-05-02 14:11:09,0.022s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-02 14:11:09,2019-05-02 14:11:09,0.048s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-02 14:11:09,2019-05-02 14:11:09,0.041s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-02 14:11:09,2019-05-02 14:11:09,0.048s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-05-02 14:11:09,2019-05-02 14:11:09,0.031s,PASSED
delay,Chrome 73.0.3683.103,,2019-05-02 14:11:09,2019-05-02 14:11:11,2.006s,PASSED
,,,,,,
Test Cases/Edit_Product/verify_values_prepopulated,Chrome 73.0.3683.103,,2019-05-02 14:11:11,2019-05-02 14:11:13,2.674s,PASSED
scrollToElement,Chrome 73.0.3683.103,,2019-05-02 14:11:11,2019-05-02 14:11:11,0.066s,PASSED
"Statement - productName = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Edit Product/input_newName), ""value"")",Chrome 73.0.3683.103,,2019-05-02 14:11:11,2019-05-02 14:11:11,0.047s,PASSED
"Statement - productDescription = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Edit Product/textarea_description), ""value"")",Chrome 73.0.3683.103,,2019-05-02 14:11:11,2019-05-02 14:11:11,0.035s,PASSED
"Statement - If (productName.equals(""1-Auto-edit""))",Chrome 73.0.3683.103,,2019-05-02 14:11:11,2019-05-02 14:11:11,0.003s,PASSED
Statement - If (!(productDescription.isEmpty())),Chrome 73.0.3683.103,,2019-05-02 14:11:11,2019-05-02 14:11:11,0.002s,PASSED
verifyElementNotClickable,Chrome 73.0.3683.103,,2019-05-02 14:11:11,2019-05-02 14:11:11,0.072s,PASSED
"Statement - unkownComponentName = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Edit Product/unknown_Component), ""value"")",Chrome 73.0.3683.103,,2019-05-02 14:11:11,2019-05-02 14:11:11,0.045s,PASSED
"Statement - If (unkownComponentName.equals(""Unknown""))",Chrome 73.0.3683.103,,2019-05-02 14:11:11,2019-05-02 14:11:11,0.000s,PASSED
"Statement - unkownComponentDesc = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Edit Product/unkown_description), ""value"")",Chrome 73.0.3683.103,,2019-05-02 14:11:11,2019-05-02 14:11:11,0.065s,PASSED
"Statement - unkownComponentDefaultAsignee = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Edit Product/unkown_defaultAssignee), ""value"")",Chrome 73.0.3683.103,,2019-05-02 14:11:11,2019-05-02 14:11:11,0.058s,PASSED
Statement - If (!(unkownComponentDesc.isEmpty()) && !(unkownComponentDefaultAsignee.isEmpty())),Chrome 73.0.3683.103,,2019-05-02 14:11:11,2019-05-02 14:11:11,0.000s,PASSED
delay,Chrome 73.0.3683.103,,2019-05-02 14:11:11,2019-05-02 14:11:13,2.012s,PASSED
,,,,,,
Test Cases/Edit_Product/default_UnknownComponent,Chrome 73.0.3683.103,,2019-05-02 14:11:13,2019-05-02 14:11:33,19.521s,PASSED
