Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Product_Add_Suite,Chrome 73.0.3683.103,,2019-04-22 11:46:37,2019-04-22 11:47:23,45.674s,FAILED
,,,,,,
Test Cases/Add_Product/AddProductFields_verification,Chrome 73.0.3683.103,,2019-04-22 11:46:38,2019-04-22 11:47:23,44.904s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-04-22 11:46:38,2019-04-22 11:46:41,2.965s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-22 11:46:41,2019-04-22 11:46:55,13.670s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-22 11:46:55,2019-04-22 11:46:58,3.036s,PASSED
reusable.loginBugZillaUI.login,Chrome 73.0.3683.103,,2019-04-22 11:46:58,2019-04-22 11:46:59,1.267s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-22 11:46:59,2019-04-22 11:47:05,6.003s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/span_Dashboard), 0))",Chrome 73.0.3683.103,,2019-04-22 11:47:05,2019-04-22 11:47:08,2.448s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-22 11:47:08,2019-04-22 11:47:11,3.005s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Add Product/span_Add Product), 0))",Chrome 73.0.3683.103,,2019-04-22 11:47:11,2019-04-22 11:47:11,0.060s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:47:11,2019-04-22 11:47:11,0.016s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:47:11,2019-04-22 11:47:11,0.024s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:47:11,2019-04-22 11:47:11,0.037s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:47:11,2019-04-22 11:47:11,0.049s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:47:11,2019-04-22 11:47:11,0.035s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:47:11,2019-04-22 11:47:11,0.044s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:47:11,2019-04-22 11:47:11,0.025s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Add Product/AddProduct_button))),Chrome 73.0.3683.103,,2019-04-22 11:47:11,2019-04-22 11:47:11,0.060s,PASSED
click,Chrome 73.0.3683.103,,2019-04-22 11:47:11,2019-04-22 11:47:11,0.100s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-22 11:47:11,2019-04-22 11:47:13,2.009s,PASSED
click,Chrome 73.0.3683.103,,2019-04-22 11:47:13,2019-04-22 11:47:13,0.126s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-22 11:47:13,2019-04-22 11:47:14,0.324s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-22 11:47:14,2019-04-22 11:47:14,0.383s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-22 11:47:14,2019-04-22 11:47:14,0.128s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Add Product/AddProduct_button))),Chrome 73.0.3683.103,,2019-04-22 11:47:14,2019-04-22 11:47:14,0.029s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-22 11:47:14,2019-04-22 11:47:14,0.296s,PASSED
click,Chrome 73.0.3683.103,,2019-04-22 11:47:14,2019-04-22 11:47:16,1.153s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-22 11:47:16,2019-04-22 11:47:18,2.004s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Add Product/AddProduct_button))),Chrome 73.0.3683.103,,2019-04-22 11:47:18,2019-04-22 11:47:18,0.080s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-22 11:47:18,2019-04-22 11:47:18,0.182s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-22 11:47:18,2019-04-22 11:47:18,0.025s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Add Product/AddProduct_button))),Chrome 73.0.3683.103,,2019-04-22 11:47:18,2019-04-22 11:47:18,0.038s,PASSED
setText,Chrome 73.0.3683.103,,2019-04-22 11:47:18,2019-04-22 11:47:18,0.358s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Add Product/AddProduct_button))),Chrome 73.0.3683.103,,2019-04-22 11:47:18,2019-04-22 11:47:18,0.073s,PASSED
clearText,Chrome 73.0.3683.103,,2019-04-22 11:47:18,2019-04-22 11:47:18,0.074s,PASSED
