Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"clearText(findTestObject(""Page_BugsUI Add Product/input_name""))",Firefox 66.0,,,2019-05-10 16:14:31,2019-05-10 16:14:31,0.040s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/input_name""), ""BugsUITest"")",Firefox 66.0,,,2019-05-10 16:14:31,2019-05-10 16:14:31,0.109s,PASSED
"click(findTestObject(""Page_BugsUI Add Product/AddProduct_button""))",Firefox 66.0,,,2019-05-10 16:14:31,2019-05-10 16:14:31,0.251s,PASSED
delay(2),Firefox 66.0,,,2019-05-10 16:14:31,2019-05-10 16:14:33,2.001s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/div_Product BugsUITest already""), 1)",Firefox 66.0,,,2019-05-10 16:14:33,2019-05-10 16:14:33,0.010s,PASSED
"text = getText(findTestObject(""Page_BugsUI Add Product/div_Product BugsUITest already""))",Firefox 66.0,,,2019-05-10 16:14:33,2019-05-10 16:14:33,0.029s,PASSED
"if (text.equals(""Product BugsUITest already exists.""))",Firefox 66.0,,,2019-05-10 16:14:33,2019-05-10 16:14:33,0.000s,PASSED
"clearText(findTestObject(""Page_BugsUI Add Product/input_name""))",Firefox 66.0,,,2019-05-10 16:14:33,2019-05-10 16:14:33,0.037s,PASSED
"setText(findTestObject(""Page_BugsUI Add Product/input_name""), ""1-Automation-testing"")",Firefox 66.0,,,2019-05-10 16:14:33,2019-05-10 16:14:33,0.173s,PASSED
"click(findTestObject(""Page_BugsUI Add Product/AddProduct_button""))",Firefox 66.0,,,2019-05-10 16:14:33,2019-05-10 16:14:34,0.256s,PASSED
delay(1),Firefox 66.0,,,2019-05-10 16:14:34,2019-05-10 16:14:35,1.002s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Add Product/div_Product_added_success""), 1)",Firefox 66.0,,,2019-05-10 16:14:35,2019-05-10 16:14:35,0.009s,PASSED
"successMsg = getText(findTestObject(""Page_BugsUI Add Product/div_Product_added_success""))",Firefox 66.0,,,2019-05-10 16:14:35,2019-05-10 16:14:35,0.034s,PASSED
"if (successMsg.equals(""Product has been added successfully.""))",Firefox 66.0,,,2019-05-10 16:14:35,2019-05-10 16:14:35,0.001s,PASSED
delay(2),Firefox 66.0,,,2019-05-10 16:14:35,2019-05-10 16:14:37,2.001s,PASSED
,,,,,,,
Test Cases/Add_Product/AddedProductAvailability,Firefox 66.0,,,2019-05-10 16:14:37,2019-05-10 16:14:52,15.759s,PASSED
delay(2),Firefox 66.0,,,2019-05-10 16:14:37,2019-05-10 16:14:39,2.002s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/a_New Bug""), 0))",Firefox 66.0,,,2019-05-10 16:14:39,2019-05-10 16:14:39,0.274s,PASSED
delay(3),Firefox 66.0,,,2019-05-10 16:14:39,2019-05-10 16:14:42,3.002s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI New Bug/span_Raise New Bug""), 0)",Firefox 66.0,,,2019-05-10 16:14:42,2019-05-10 16:14:43,1.147s,PASSED
"setText(findTestObject(""Page_BugsUI New Bug/div_Choose Classification""), ""Software"")",Firefox 66.0,,,2019-05-10 16:14:43,2019-05-10 16:14:44,0.198s,PASSED
delay(2),Firefox 66.0,,,2019-05-10 16:14:44,2019-05-10 16:14:46,2.004s,PASSED
"click(findTestObject(""Page_BugsUI New Bug/span_Software""))",Firefox 66.0,,,2019-05-10 16:14:46,2019-05-10 16:14:46,0.279s,PASSED
delay(3),Firefox 66.0,,,2019-05-10 16:14:46,2019-05-10 16:14:49,3.003s,PASSED
"setText(findTestObject(""Page_BugsUI New Bug/div_Choose Package""), ""1-Automation-testing"")",Firefox 66.0,,,2019-05-10 16:14:49,2019-05-10 16:14:49,0.144s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI New Bug/span_1-Automation-testing""), 0))",Firefox 66.0,,,2019-05-10 16:14:49,2019-05-10 16:14:49,0.350s,PASSED
delay(3),Firefox 66.0,,,2019-05-10 16:14:49,2019-05-10 16:14:52,3.003s,PASSED
,,,,,,,
Test Cases/Add_Product/Delete_added_product,Firefox 66.0,,,2019-05-10 16:14:52,2019-05-10 16:15:32,39.918s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/button_Product""), 10))",Firefox 66.0,,,2019-05-10 16:14:53,2019-05-10 16:14:55,2.611s,PASSED
delay(4),Firefox 66.0,,,2019-05-10 16:14:55,2019-05-10 16:14:59,4.003s,PASSED
if (verifyAlertPresent(7)),Firefox 66.0,,,2019-05-10 16:14:59,2019-05-10 16:14:59,0.069s,PASSED
delay(4),Firefox 66.0,,,2019-05-10 16:14:59,2019-05-10 16:15:03,4.003s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/span_Edit Product""), 0)",Firefox 66.0,,,2019-05-10 16:15:03,2019-05-10 16:15:03,0.016s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/div_Choose Classification""), ""Software"")",Firefox 66.0,,,2019-05-10 16:15:03,2019-05-10 16:15:04,0.174s,PASSED
delay(2),Firefox 66.0,,,2019-05-10 16:15:04,2019-05-10 16:15:06,2.003s,PASSED
"click(findTestObject(""Page_BugsUI Edit Product/span_Software""))",Firefox 66.0,,,2019-05-10 16:15:06,2019-05-10 16:15:06,0.288s,PASSED
"setText(findTestObject(""Page_BugsUI Edit Product/div_Choose Product""), ""1-Automation-testing"")",Firefox 66.0,,,2019-05-10 16:15:06,2019-05-10 16:15:06,0.169s,PASSED
delay(2),Firefox 66.0,,,2019-05-10 16:15:06,2019-05-10 16:15:08,2.004s,PASSED
"click(findTestObject(""Page_BugsUI Edit Product/span_1-Automation-testing""))",Firefox 66.0,,,2019-05-10 16:15:08,2019-05-10 16:15:09,0.551s,PASSED
delay(2),Firefox 66.0,,,2019-05-10 16:15:09,2019-05-10 16:15:11,2.001s,PASSED
"scrollToElement(findTestObject(""Page_BugsUI Edit Product/button_Delete Product""), 1)",Firefox 66.0,,,2019-05-10 16:15:11,2019-05-10 16:15:11,0.048s,PASSED
delay(2),Firefox 66.0,,,2019-05-10 16:15:11,2019-05-10 16:15:13,2.003s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/button_Delete Product""), 0))",Firefox 66.0,,,2019-05-10 16:15:13,2019-05-10 16:15:18,5.378s,PASSED
delay(3),Firefox 66.0,,,2019-05-10 16:15:18,2019-05-10 16:15:21,3.003s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/confirmDeleteProduct_popup""), 0))",Firefox 66.0,,,2019-05-10 16:15:21,2019-05-10 16:15:21,0.346s,PASSED
delay(3),Firefox 66.0,,,2019-05-10 16:15:21,2019-05-10 16:15:24,3.002s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/button_Delete Product""), 0)",Firefox 66.0,,,2019-05-10 16:15:24,2019-05-10 16:15:24,0.041s,PASSED
"click(findTestObject(""Page_BugsUI Edit Product/button_Delete Product""))",Firefox 66.0,,,2019-05-10 16:15:24,2019-05-10 16:15:25,0.320s,PASSED
delay(3),Firefox 66.0,,,2019-05-10 16:15:25,2019-05-10 16:15:28,3.002s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/confirmDeleteProduct_popup""), 0))",Firefox 66.0,,,2019-05-10 16:15:28,2019-05-10 16:15:28,0.295s,PASSED
delay(3),Firefox 66.0,,,2019-05-10 16:15:28,2019-05-10 16:15:31,3.007s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Edit Product/div_Product has been deleted""), 0))",Firefox 66.0,,,2019-05-10 16:15:31,2019-05-10 16:15:31,0.087s,PASSED
closeBrowser(),Firefox 66.0,,,2019-05-10 16:15:31,2019-05-10 16:15:32,1.209s,PASSED
