Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit_Product_Suite,Chrome 73.0.3683.103,,2019-04-24 15:35:27,2019-04-24 15:36:12,44.309s,FAILED
,,,,,,
Test Cases/Edit_Product/Edit_product_fields,Chrome 73.0.3683.103,,2019-04-24 15:35:28,2019-04-24 15:36:10,42.482s,PASSED
openBrowser,Chrome 73.0.3683.103,,2019-04-24 15:35:28,2019-04-24 15:35:31,2.852s,PASSED
navigateToUrl,Chrome 73.0.3683.103,,2019-04-24 15:35:31,2019-04-24 15:35:46,15.146s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-24 15:35:46,2019-04-24 15:35:49,3.045s,PASSED
reusable.loginBugZillaUI.login,Chrome 73.0.3683.103,,2019-04-24 15:35:49,2019-04-24 15:35:50,1.094s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-24 15:35:50,2019-04-24 15:35:56,5.989s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/span_Dashboard), 0))",Chrome 73.0.3683.103,,2019-04-24 15:35:56,2019-04-24 15:35:59,2.422s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-24 15:35:59,2019-04-24 15:36:01,2.158s,PASSED
reusable.editPage.selectProduct,Chrome 73.0.3683.103,,2019-04-24 15:36:01,2019-04-24 15:36:08,6.938s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-24 15:36:08,2019-04-24 15:36:08,0.070s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-24 15:36:08,2019-04-24 15:36:08,0.016s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-24 15:36:08,2019-04-24 15:36:08,0.045s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Edit Product/button_update_product))),Chrome 73.0.3683.103,,2019-04-24 15:36:08,2019-04-24 15:36:08,0.057s,PASSED
scrollToElement,Chrome 73.0.3683.103,,2019-04-24 15:36:08,2019-04-24 15:36:08,0.070s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-24 15:36:08,2019-04-24 15:36:08,0.026s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-24 15:36:08,2019-04-24 15:36:08,0.013s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-24 15:36:08,2019-04-24 15:36:08,0.022s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-24 15:36:08,2019-04-24 15:36:08,0.019s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-24 15:36:08,2019-04-24 15:36:08,0.033s,PASSED
verifyElementPresent,Chrome 73.0.3683.103,,2019-04-24 15:36:08,2019-04-24 15:36:08,0.046s,PASSED
delay,Chrome 73.0.3683.103,,2019-04-24 15:36:08,2019-04-24 15:36:10,1.997s,PASSED
,,,,,,
Test Cases/Edit_Product/verify_values_prepopulated,Chrome 73.0.3683.103,,2019-04-24 15:36:10,2019-04-24 15:36:11,0.492s,FAILED
scrollToElement,Chrome 73.0.3683.103,,2019-04-24 15:36:11,2019-04-24 15:36:11,0.057s,PASSED
Statement - productName = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Edit Product/input_newName)),Chrome 73.0.3683.103,,2019-04-24 15:36:11,2019-04-24 15:36:11,0.050s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Edit Product/input_newName), ""value"")",Chrome 73.0.3683.103,,2019-04-24 15:36:11,2019-04-24 15:36:11,0.046s,PASSED
Statement - productDescription = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Edit Product/textarea_description)),Chrome 73.0.3683.103,,2019-04-24 15:36:11,2019-04-24 15:36:11,0.043s,PASSED
"Statement - println(""attribute is ---"" + attribute)",Chrome 73.0.3683.103,,2019-04-24 15:36:11,2019-04-24 15:36:11,0.016s,PASSED
"Statement - println(""product productDescription is ---"" + productDescription)",Chrome 73.0.3683.103,,2019-04-24 15:36:11,2019-04-24 15:36:11,0.000s,PASSED
"Statement - If (productName.equals(""1-Auto-edit""))",Chrome 73.0.3683.103,,2019-04-24 15:36:11,2019-04-24 15:36:11,0.000s,PASSED
Statement - Else,Chrome 73.0.3683.103,,2019-04-24 15:36:11,2019-04-24 15:36:11,0.000s,PASSED
