Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BugPageGeneralTab,Chrome 74.0.3729.131,,,2019-05-06 15:55:08,2019-05-06 15:56:32,1m - 24.206s,PASSED
,,,,,,,
Test Cases/BugPage/verify_commit_for_bugPage,Chrome 74.0.3729.131,,,2019-05-06 15:55:08,2019-05-06 15:56:14,1m - 5.217s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-06 15:55:09,2019-05-06 15:55:13,3.761s,PASSED
navigateToUrl(applicationUrl),Chrome 74.0.3729.131,,,2019-05-06 15:55:13,2019-05-06 15:55:26,12.873s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-06 15:55:26,2019-05-06 15:55:29,3.040s,PASSED
reusable.loginBugZillaUI.login(),Chrome 74.0.3729.131,,,2019-05-06 15:55:29,2019-05-06 15:55:30,0.742s,PASSED
delay(4),Chrome 74.0.3729.131,,,2019-05-06 15:55:30,2019-05-06 15:55:34,4.004s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/span_Dashboard""), 0)",Chrome 74.0.3729.131,,,2019-05-06 15:55:34,2019-05-06 15:55:34,0.049s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI Dashboard/input_Edit_search""), 0))",Chrome 74.0.3729.131,,,2019-05-06 15:55:34,2019-05-06 15:55:35,1.318s,PASSED
delay(20),Chrome 74.0.3729.131,,,2019-05-06 15:55:35,2019-05-06 15:55:55,20.004s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI New Bug/label_Bug 255666""), 0))",Chrome 74.0.3729.131,,,2019-05-06 15:55:55,2019-05-06 15:55:55,0.102s,PASSED
"verifyElementPresent(findTestObject(""Page_BugsUI New Bug/bugInfo_accordion""), 0)",Chrome 74.0.3729.131,,,2019-05-06 15:55:55,2019-05-06 15:55:55,0.040s,PASSED
"isBugInfoAccordionExpanded = getAttribute(findTestObject(""Page_BugsUI New Bug/bugInfo_accordion""), ""aria-expanded"")",Chrome 74.0.3729.131,,,2019-05-06 15:55:55,2019-05-06 15:55:55,0.066s,PASSED
"if (isBugInfoAccordionExpanded.equals(""false""))",Chrome 74.0.3729.131,,,2019-05-06 15:55:55,2019-05-06 15:55:59,3.619s,PASSED
delay(2),Chrome 74.0.3729.131,,,2019-05-06 15:55:59,2019-05-06 15:56:01,2.006s,PASSED
"if (verifyElementPresent(findTestObject(""Page_BugsUI New Bug/div_Bugdetails_updated_success""), 0))",Chrome 74.0.3729.131,,,2019-05-06 15:56:01,2019-05-06 15:56:01,0.187s,PASSED
delay(3),Chrome 74.0.3729.131,,,2019-05-06 15:56:01,2019-05-06 15:56:04,3.004s,PASSED
"aliasName = getAttribute(findTestObject(""Page_BugsUI New Bug/input_BugAlias""), ""value"")",Chrome 74.0.3729.131,,,2019-05-06 15:56:04,2019-05-06 15:56:04,0.081s,PASSED
"if (aliasName.equals(""123Test""))",Chrome 74.0.3729.131,,,2019-05-06 15:56:04,2019-05-06 15:56:04,0.000s,PASSED
